Lendo Dados Arquivo... f1-exp4096.dat
Transpondo dados...
/*-----------------------------------------------------------------
* NUMERO INDIVIDUOS: 512 	 CROSS-OVER: 0.90
* NUMERO GERACOES  : 390 	 MUTACAO   : 0.10
* NUM MAXIMO NOS   : 128 	 ELITISMO  : 0.05
* PROFUNDIDADE MAX : 6 	 
* M: 4096 	 N: 3
* NUM_OPBIN: 4 	 NUM_OPUN: 4
* NUM_CTES: 1 	 SEED: 10
*------------------------------------------------------------------
(sqrt(-inf)) | Numero de nos: 2 | Erro: 3815.2561035156250000000000000 |
(sin(X1)) | Numero de nos: 2 | Erro: 1995.3087158203125000000000000 |
(*(exp(*(sqrt(/(cos(X1))(cos(-inf))))(cos(/(cos(-inf))(*(X2)(-inf))))))(-(exp(-(+(-(-inf)(-inf))(+(X2)(X2)))(-(+(X1)(X2))(-(X1)(X1)))))(exp(*(sqrt(*(X2)(X1)))(sqrt(/(X2)(-inf))))))) | Numero de nos: 43 | Erro: inf |
(/(cos(sin(sin(cos(/(X1)(X2))))))(sqrt(*(sqrt(*(exp(X2))(exp(X2))))(sqrt(/(sqrt(X2))(sqrt(X2))))))) | Numero de nos: 22 | Erro: 42977.7148437500000000000000000 |
(sqrt(*(sqrt(/(cos(/(-inf)(X2)))(*(exp(-inf))(+(X1)(X2)))))(exp(-(exp(-(X2)(-inf)))(-(+(-inf)(X1))(exp(X2))))))) | Numero de nos: 26 | Erro: inf |
(+(-(exp(*(sqrt(*(-inf)(-inf)))(sqrt(*(X2)(X2)))))(+(+(+(+(X2)(-inf))(+(X2)(X2)))(-(+(X1)(X2))(-(-inf)(-inf))))(exp(-(+(-inf)(-inf))(-(X1)(X2))))))(+(+(-(+(+(-inf)(X1))(*(-inf)(X2)))(/(cos(-inf))(/(X2)(-inf))))(/(sqrt(*(X2)(-inf)))(*(exp(-inf))(+(X1)(-inf)))))(+(-(exp(*(-inf)(X1)))(+(-(-inf)(X1))(+(-inf)(X1))))(sqrt(*(exp(X1))(exp(X1))))))) | Numero de nos: 82 | Erro: inf |
(exp(X2)) | Numero de nos: 2 | Erro: 3836536.2500000000000000000000000 |
(+(-inf)(-inf)) | Numero de nos: 3 | Erro: inf |
(*(-inf)(X2)) | Numero de nos: 3 | Erro: inf |
(-(X1)(X2)) | Numero de nos: 3 | Erro: 68667.9453125000000000000000000 |
(+(X1)(X2)) | Numero de nos: 3 | Erro: 67369.8750000000000000000000000 |
(exp(X2)) | Numero de nos: 2 | Erro: 3836536.2500000000000000000000000 |
(sqrt(X2)) | Numero de nos: 2 | Erro: 6566.9921875000000000000000000 |
(sqrt(X1)) | Numero de nos: 2 | Erro: 6731.4179687500000000000000000 |
(sqrt(-inf)) | Numero de nos: 2 | Erro: 3815.2561035156250000000000000 |
(sin(X2)) | Numero de nos: 2 | Erro: 2130.4755859375000000000000000 |
(sin(-inf)) | Numero de nos: 2 | Erro: inf |
(sin(-inf)) | Numero de nos: 2 | Erro: inf |
(sin(X1)) | Numero de nos: 2 | Erro: 1995.3087158203125000000000000 |
(/(X2)(X1)) | Numero de nos: 3 | Erro: 69943.3359375000000000000000000 |
(sqrt(X1)) | Numero de nos: 2 | Erro: 6731.4179687500000000000000000 |
(sqrt(X1)) | Numero de nos: 2 | Erro: 6731.4179687500000000000000000 |
(sqrt(X1)) | Numero de nos: 2 | Erro: 6731.4179687500000000000000000 |
(exp(X2)) | Numero de nos: 2 | Erro: 3836536.2500000000000000000000000 |
(+(X2)(-inf)) | Numero de nos: 3 | Erro: inf |
(-(X2)(X1)) | Numero de nos: 3 | Erro: 67951.7734375000000000000000000 |
(+(X1)(-inf)) | Numero de nos: 3 | Erro: inf |
(exp(-inf)) | Numero de nos: 2 | Erro: 60.3440437316894531250000000 |
(/(X2)(X1)) | Numero de nos: 3 | Erro: 69943.3359375000000000000000000 |
(sin(-inf)) | Numero de nos: 2 | Erro: inf |
(sin(X2)) | Numero de nos: 2 | Erro: 2130.4755859375000000000000000 |
(sin(X2)) | Numero de nos: 2 | Erro: 2130.4755859375000000000000000 |
(sin(X2)) | Numero de nos: 2 | Erro: 2130.4755859375000000000000000 |
(sin(-inf)) | Numero de nos: 2 | Erro: inf |
(/(X1)(-inf)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |
(/(X2)(-inf)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |
(*(X1)(-inf)) | Numero de nos: 3 | Erro: inf |
(*(X2)(X2)) | Numero de nos: 3 | Erro: 510488.0937500000000000000000000 |
(exp(X2)) | Numero de nos: 2 | Erro: 3836536.2500000000000000000000000 |
(+(X1)(X1)) | Numero de nos: 3 | Erro: 135977.7343750000000000000000000 |
(-(X1)(-inf)) | Numero de nos: 3 | Erro: inf |
(*(-inf)(-inf)) | Numero de nos: 3 | Erro: inf |
(cos(X1)) | Numero de nos: 2 | Erro: 1854.3081054687500000000000000 |
(sqrt(X1)) | Numero de nos: 2 | Erro: 6731.4179687500000000000000000 |
(sqrt(-inf)) | Numero de nos: 2 | Erro: 3815.2561035156250000000000000 |
(*(X1)(X1)) | Numero de nos: 3 | Erro: 512383.2187500000000000000000000 |
(cos(-inf)) | Numero de nos: 2 | Erro: inf |
(/(-inf)(X1)) | Numero de nos: 3 | Erro: inf |
(/(cos(X2))(cos(-inf))) | Numero de nos: 5 | Erro: inf |
(/(cos(-inf))(cos(X1))) | Numero de nos: 5 | Erro: inf |
(cos(/(X1)(-inf))) | Numero de nos: 4 | Erro: 3815.2561035156250000000000000 |
(cos(sin(-inf))) | Numero de nos: 3 | Erro: inf |
(sin(sin(X2))) | Numero de nos: 3 | Erro: 1643.3739013671875000000000000 |
(sin(cos(-inf))) | Numero de nos: 3 | Erro: inf |
(sin(cos(X1))) | Numero de nos: 3 | Erro: 1437.8237304687500000000000000 |
(sqrt(*(X1)(X2))) | Numero de nos: 4 | Erro: 14373.2539062500000000000000000 |
(cos(sin(X2))) | Numero de nos: 3 | Erro: 2231.2658691406250000000000000 |
(sin(sin(-inf))) | Numero de nos: 3 | Erro: inf |
(cos(sin(-inf))) | Numero de nos: 3 | Erro: inf |
(sqrt(/(-inf)(X2))) | Numero de nos: 4 | Erro: inf |
(/(cos(X1))(sqrt(-inf))) | Numero de nos: 5 | Erro: 1854.3081054687500000000000000 |
(/(cos(X1))(cos(X2))) | Numero de nos: 5 | Erro: 992448.8125000000000000000000000 |
(sqrt(*(X1)(X1))) | Numero de nos: 4 | Erro: 33852.0507812500000000000000000 |
(cos(sin(X2))) | Numero de nos: 3 | Erro: 2231.2658691406250000000000000 |
(sin(sin(-inf))) | Numero de nos: 3 | Erro: inf |
(/(cos(-inf))(sin(X2))) | Numero de nos: 5 | Erro: inf |
(/(cos(-inf))(cos(X1))) | Numero de nos: 5 | Erro: inf |
(sqrt(*(X1)(X2))) | Numero de nos: 4 | Erro: 14373.2539062500000000000000000 |
(+(-(X2)(X1))(exp(-inf))) | Numero de nos: 6 | Erro: 67951.7734375000000000000000000 |
(*(sqrt(-inf))(/(X1)(X1))) | Numero de nos: 6 | Erro: 3815.2561035156250000000000000 |
(exp(*(X2)(X1))) | Numero de nos: 4 | Erro: 8724445255736162779136.0000000000000000000000000 |
(sqrt(*(X2)(X1))) | Numero de nos: 4 | Erro: 14373.2539062500000000000000000 |
(+(-(X2)(X2))(+(-inf)(X2))) | Numero de nos: 7 | Erro: inf |
(+(+(X2)(X1))(*(X2)(-inf))) | Numero de nos: 7 | Erro: inf |
(-(exp(X1))(exp(X2))) | Numero de nos: 5 | Erro: 6150730.0000000000000000000000000 |
(exp(-(X1)(X1))) | Numero de nos: 4 | Erro: 3815.2561035156250000000000000 |
(+(-(X1)(X1))(+(X2)(-inf))) | Numero de nos: 7 | Erro: inf |
(-(+(-inf)(-inf))(exp(-inf))) | Numero de nos: 6 | Erro: inf |
(/(sqrt(-inf))(/(-inf)(X1))) | Numero de nos: 6 | Erro: 113.2822494506835937500000000 |
(/(sqrt(-inf))(-(X2)(X1))) | Numero de nos: 6 | Erro: 8122.7724609375000000000000000 |
(+(+(X2)(X2))(+(X1)(-inf))) | Numero de nos: 7 | Erro: inf |
(+(-(-inf)(X1))(-(X1)(X2))) | Numero de nos: 7 | Erro: inf |
(+(+(X2)(X1))(-(X2)(-inf))) | Numero de nos: 7 | Erro: inf |
(-(+(-inf)(-inf))(sqrt(-inf))) | Numero de nos: 6 | Erro: inf |
(/(cos(-inf))(sin(X2))) | Numero de nos: 5 | Erro: inf |
(sin(sin(X2))) | Numero de nos: 3 | Erro: 1643.3739013671875000000000000 |
(cos(sin(-inf))) | Numero de nos: 3 | Erro: inf |
(cos(/(-inf)(X2))) | Numero de nos: 4 | Erro: inf |
(/(cos(-inf))(sin(X1))) | Numero de nos: 5 | Erro: inf |
(/(sqrt(X1))(exp(X2))) | Numero de nos: 5 | Erro: 8986173.0000000000000000000000000 |
(exp(-(exp(X1))(exp(-inf)))) | Numero de nos: 6 | Erro: inf |
(/(cos(sin(X2)))(sin(cos(-inf)))) | Numero de nos: 7 | Erro: inf |
(sin(sin(sin(X2)))) | Numero de nos: 4 | Erro: 1362.0474853515625000000000000 |
(sin(cos(sin(-inf)))) | Numero de nos: 4 | Erro: inf |
(/(cos(/(X2)(X2)))(sqrt(/(-inf)(X1)))) | Numero de nos: 9 | Erro: 485.5789794921875000000000000 |
(*(sqrt(/(X2)(-inf)))(/(cos(-inf))(/(-inf)(X1)))) | Numero de nos: 11 | Erro: inf |
(/(cos(/(X1)(X1)))(cos(sin(-inf)))) | Numero de nos: 8 | Erro: inf |
(sin(cos(sin(X1)))) | Numero de nos: 4 | Erro: 1756.6578369140625000000000000 |
(sin(sin(cos(X2)))) | Numero de nos: 4 | Erro: 1416.3156738281250000000000000 |
(cos(sin(sin(X1)))) | Numero de nos: 4 | Erro: 2513.7399902343750000000000000 |
(sin(cos(/(X2)(X1)))) | Numero de nos: 5 | Erro: 1742.5092773437500000000000000 |
(cos(/(cos(X1))(cos(X1)))) | Numero de nos: 6 | Erro: 1071.7766113281250000000000000 |
(sqrt(/(sqrt(-inf))(/(X1)(X2)))) | Numero de nos: 7 | Erro: 5780.9335937500000000000000000 |
(sin(sin(cos(-inf)))) | Numero de nos: 4 | Erro: inf |
(cos(sin(sin(-inf)))) | Numero de nos: 4 | Erro: inf |
(sin(sin(cos(X2)))) | Numero de nos: 4 | Erro: 1416.3156738281250000000000000 |
(sin(cos(sin(X1)))) | Numero de nos: 4 | Erro: 1756.6578369140625000000000000 |
(/(cos(/(-inf)(-inf)))(exp(*(X2)(X1)))) | Numero de nos: 9 | Erro: inf |
(sqrt(/(sqrt(X1))(sqrt(X1)))) | Numero de nos: 6 | Erro: 3815.2561035156250000000000000 |
(sqrt(/(cos(X1))(sin(X2)))) | Numero de nos: 6 | Erro: 6510.4121093750000000000000000 |
(/(sqrt(*(X1)(X2)))(sqrt(*(-inf)(-inf)))) | Numero de nos: 9 | Erro: 60.3440437316894531250000000 |
(exp(-(exp(X2))(exp(X1)))) | Numero de nos: 6 | Erro: inf |
(+(+(+(X2)(-inf))(sqrt(-inf)))(/(sqrt(X2))(sqrt(-inf)))) | Numero de nos: 12 | Erro: inf |
(sin(sin(sin(-inf)))) | Numero de nos: 4 | Erro: inf |
(sqrt(*(exp(-inf))(-(-inf)(X1)))) | Numero de nos: 7 | Erro: inf |
(/(cos(sin(X2)))(cos(/(-inf)(X1)))) | Numero de nos: 8 | Erro: inf |
(/(cos(/(X2)(X2)))(sqrt(*(-inf)(X2)))) | Numero de nos: 9 | Erro: inf |
(*(exp(*(-inf)(X2)))(*(exp(X1))(exp(X1)))) | Numero de nos: 10 | Erro: inf |
(sqrt(/(sqrt(X1))(exp(-inf)))) | Numero de nos: 6 | Erro: 3815.2561035156250000000000000 |
(/(sqrt(*(X1)(-inf)))(*(exp(-inf))(-(X1)(X1)))) | Numero de nos: 11 | Erro: 3815.2561035156250000000000000 |
(exp(*(sqrt(X2))(sqrt(X2)))) | Numero de nos: 6 | Erro: 3851452.0000000000000000000000000 |
(sqrt(/(sqrt(-inf))(/(X2)(-inf)))) | Numero de nos: 7 | Erro: 3815.2561035156250000000000000 |
(sin(cos(/(-inf)(-inf)))) | Numero de nos: 5 | Erro: inf |
(sqrt(*(sqrt(X2))(sqrt(X1)))) | Numero de nos: 6 | Erro: 5829.2143554687500000000000000 |
(cos(/(sqrt(X2))(cos(-inf)))) | Numero de nos: 6 | Erro: inf |
(sin(sin(cos(X1)))) | Numero de nos: 4 | Erro: 1194.8057861328125000000000000 |
(cos(sin(sin(X1)))) | Numero de nos: 4 | Erro: 2513.7399902343750000000000000 |
(sin(sin(cos(X1)))) | Numero de nos: 4 | Erro: 1194.8057861328125000000000000 |
(sin(cos(sin(X2)))) | Numero de nos: 4 | Erro: 1746.2222900390625000000000000 |
(sin(sin(sin(X2)))) | Numero de nos: 4 | Erro: 1362.0474853515625000000000000 |
(sin(sin(sin(-inf)))) | Numero de nos: 4 | Erro: inf |
(/(cos(/(X1)(X1)))(sin(sin(X2)))) | Numero de nos: 8 | Erro: 143476.8750000000000000000000000 |
(sin(sin(cos(/(X1)(-inf))))) | Numero de nos: 6 | Erro: 2083.2023925781250000000000000 |
(/(sqrt(/(cos(X2))(sqrt(X1))))(cos(/(cos(X1))(cos(-inf))))) | Numero de nos: 13 | Erro: inf |
(sin(cos(sin(sin(X1))))) | Numero de nos: 5 | Erro: 1950.4278564453125000000000000 |
(sin(sin(cos(/(-inf)(-inf))))) | Numero de nos: 6 | Erro: inf |
(sin(sin(sin(cos(X1))))) | Numero de nos: 5 | Erro: 1030.9355468750000000000000000 |
(cos(/(cos(/(X2)(-inf)))(sin(sin(X1))))) | Numero de nos: 9 | Erro: 1161.7532958984375000000000000 |
(cos(/(sqrt(/(X1)(X1)))(cos(/(X1)(-inf))))) | Numero de nos: 10 | Erro: 1071.7766113281250000000000000 |
(*(sqrt(/(sqrt(X1))(sqrt(-inf))))(*(exp(*(-inf)(-inf)))(exp(*(X1)(-inf))))) | Numero de nos: 16 | Erro: inf |
(*(exp(-(exp(X1))(exp(X2))))(sqrt(*(sqrt(X2))(exp(X1))))) | Numero de nos: 13 | Erro: inf |
(+(-(+(+(-inf)(X1))(exp(X1)))(+(-(X2)(-inf))(-(X2)(X2))))(exp(*(sqrt(X1))(sqrt(-inf))))) | Numero de nos: 21 | Erro: inf |
(/(sqrt(/(sqrt(X1))(sqrt(-inf))))(/(sqrt(*(X1)(X1)))(+(+(X1)(X2))(-(-inf)(X2))))) | Numero de nos: 19 | Erro: 3815.2561035156250000000000000 |
(+(+(+(-(X2)(-inf))(/(X1)(X2)))(cos(sin(-inf))))(cos(sin(cos(X1))))) | Numero de nos: 16 | Erro: inf |
(sqrt(*(exp(-(X1)(-inf)))(*(sqrt(X2))(cos(X2))))) | Numero de nos: 11 | Erro: inf |
(cos(/(cos(/(X1)(X1)))(sqrt(*(-inf)(-inf))))) | Numero de nos: 10 | Erro: 3815.2561035156250000000000000 |
(exp(*(sqrt(/(X2)(X1)))(sqrt(*(-inf)(-inf))))) | Numero de nos: 10 | Erro: inf |
(exp(*(exp(-(X1)(X1)))(exp(*(X1)(-inf))))) | Numero de nos: 10 | Erro: inf |
(-(exp(*(sqrt(-inf))(-(X2)(X1))))(exp(-(+(X1)(-inf))(+(-inf)(X1))))) | Numero de nos: 16 | Erro: inf |
(exp(-(+(-(X1)(-inf))(*(X1)(X1)))(cos(sin(-inf))))) | Numero de nos: 12 | Erro: inf |
(cos(/(sqrt(*(X2)(X1)))(exp(*(X2)(X2))))) | Numero de nos: 10 | Erro: 3448.1640625000000000000000000 |
(exp(-(+(-(-inf)(-inf))(exp(X1)))(sqrt(/(-inf)(X2))))) | Numero de nos: 12 | Erro: inf |
(-(exp(*(exp(-inf))(/(X2)(X1))))(cos(sin(sin(-inf))))) | Numero de nos: 12 | Erro: inf |
(cos(/(sqrt(*(X2)(X1)))(exp(-(X1)(X2))))) | Numero de nos: 10 | Erro: 2703.6806640625000000000000000 |
(+(-(+(-(X2)(X2))(exp(X1)))(sqrt(/(-inf)(-inf))))(sin(sin(sin(X2))))) | Numero de nos: 16 | Erro: inf |
(/(cos(/(sqrt(-inf))(/(X1)(-inf))))(*(sqrt(/(X1)(-inf)))(/(sqrt(X1))(cos(X1))))) | Numero de nos: 18 | Erro: 3815.2561035156250000000000000 |
(sqrt(/(sqrt(*(X2)(X2)))(exp(-(X2)(X1))))) | Numero de nos: 10 | Erro: 3680320.2500000000000000000000000 |
(-(+(+(+(X1)(X1))(-(X2)(X2)))(+(-(X2)(X2))(exp(-inf))))(*(exp(*(X1)(X2)))(sqrt(*(X1)(X1))))) | Numero de nos: 24 | Erro: 213908390235540432093184.0000000000000000000000000 |
(sqrt(*(exp(-(X2)(X1)))(exp(-(X1)(X1))))) | Numero de nos: 10 | Erro: 899549.2500000000000000000000000 |
(+(-(+(-(X2)(X1))(-(-inf)(X2)))(-(exp(-inf))(/(X1)(-inf))))(sin(cos(/(-inf)(X1))))) | Numero de nos: 20 | Erro: inf |
(*(sqrt(*(exp(X1))(sqrt(X1))))(sqrt(*(exp(X2))(sqrt(-inf))))) | Numero de nos: 13 | Erro: 1509625.3750000000000000000000000 |
(sin(cos(sin(cos(X2))))) | Numero de nos: 5 | Erro: 2017.8696289062500000000000000 |
(sin(sin(cos(/(X2)(X2))))) | Numero de nos: 6 | Erro: 884.0465698242187500000000000 |
(cos(sin(cos(sin(X1))))) | Numero de nos: 5 | Erro: 2278.5263671875000000000000000 |
(sin(cos(sin(sin(-inf))))) | Numero de nos: 5 | Erro: inf |
(cos(/(sqrt(*(X2)(-inf)))(-(+(X1)(-inf))(+(X1)(X2))))) | Numero de nos: 13 | Erro: inf |
(-(+(+(+(-inf)(X1))(+(-inf)(X2)))(+(+(X1)(X1))(*(-inf)(X1))))(sin(cos(/(X1)(X1))))) | Numero de nos: 21 | Erro: inf |
(sqrt(/(sqrt(/(X2)(-inf)))(sin(sin(X2))))) | Numero de nos: 9 | Erro: 121.2987747192382812500000000 |
(cos(sin(cos(/(X1)(-inf))))) | Numero de nos: 6 | Erro: 1651.8623046875000000000000000 |
(/(cos(/(sqrt(X1))(sqrt(-inf))))(/(cos(sin(X2)))(cos(/(X1)(X2))))) | Numero de nos: 15 | Erro: 1212.5839843750000000000000000 |
(cos(sin(sin(cos(-inf))))) | Numero de nos: 5 | Erro: inf |
(/(cos(sin(cos(-inf))))(sin(cos(/(X1)(X2))))) | Numero de nos: 10 | Erro: inf |
(sin(cos(sin(sin(-inf))))) | Numero de nos: 5 | Erro: inf |
(sin(cos(/(sqrt(X2))(cos(X2))))) | Numero de nos: 7 | Erro: 1401.1510009765625000000000000 |
(sqrt(*(exp(-(+(X1)(-inf))(+(X2)(X2))))(-(+(-(-inf)(-inf))(exp(X1)))(sqrt(/(-inf)(-inf)))))) | Numero de nos: 21 | Erro: inf |
(sin(sin(sin(cos(sin(-inf)))))) | Numero de nos: 6 | Erro: inf |
(/(cos(sin(cos(/(-inf)(X1)))))(/(cos(/(cos(X1))(sin(X1))))(sin(sin(sin(X1)))))) | Numero de nos: 18 | Erro: inf |
(cos(/(sqrt(*(exp(-inf))(+(-inf)(-inf))))(+(-(+(-inf)(X1))(*(-inf)(-inf)))(exp(-(X1)(X2)))))) | Numero de nos: 21 | Erro: inf |
(+(-(+(+(+(-inf)(X1))(exp(-inf)))(-(+(X1)(X1))(+(X2)(X1))))(*(exp(-(X2)(X1)))(+(+(-inf)(X2))(+(X2)(-inf)))))(+(-(+(-(X1)(X1))(+(X2)(X1)))(+(+(-inf)(X2))(sqrt(-inf))))(-(+(+(X1)(X1))(-(X1)(X2)))(+(+(X2)(-inf))(+(X1)(X2)))))) | Numero de nos: 58 | Erro: inf |
(-(exp(-(+(-(X2)(X1))(exp(X1)))(exp(-(-inf)(X1)))))(+(-(+(-(-inf)(X1))(-(X1)(-inf)))(-(exp(-inf))(*(X2)(X1))))(sqrt(*(sqrt(X2))(sqrt(X1)))))) | Numero de nos: 34 | Erro: inf |
(cos(/(cos(sin(cos(-inf))))(/(sqrt(/(X1)(X2)))(cos(sin(-inf)))))) | Numero de nos: 14 | Erro: inf |
(sin(cos(sin(sin(sin(X1)))))) | Numero de nos: 6 | Erro: 2071.3703613281250000000000000 |
(/(cos(sin(sin(cos(-inf)))))(/(sqrt(*(sqrt(X2))(cos(X1))))(sin(cos(/(X1)(-inf)))))) | Numero de nos: 18 | Erro: inf |
(*(exp(*(sqrt(*(X1)(X1)))(+(+(-inf)(X1))(exp(-inf)))))(*(exp(*(sqrt(X2))(exp(X1))))(exp(*(exp(X2))(exp(-inf)))))) | Numero de nos: 26 | Erro: inf |
(-(+(-(+(-(-inf)(-inf))(exp(-inf)))(-(+(-inf)(-inf))(+(X2)(X1))))(-(+(+(-inf)(X2))(+(X2)(X2)))(+(-(X2)(-inf))(+(X2)(X2)))))(+(-(+(+(X1)(X1))(exp(-inf)))(*(exp(X1))(exp(X2))))(sqrt(/(sqrt(-inf))(*(-inf)(-inf)))))) | Numero de nos: 51 | Erro: inf |
(exp(-(+(+(-(-inf)(X1))(-(-inf)(X1)))(*(exp(X1))(exp(-inf))))(-(exp(-(X2)(X1)))(exp(-(-inf)(X1)))))) | Numero de nos: 24 | Erro: 60.3440437316894531250000000 |
(+(-(exp(-(exp(-inf))(-(X2)(-inf))))(/(cos(sin(X2)))(/(sqrt(X1))(exp(-inf)))))(*(sqrt(/(sqrt(-inf))(-(X1)(X1))))(exp(-(+(X2)(X1))(-(-inf)(X2)))))) | Numero de nos: 34 | Erro: inf |
(-(+(-(exp(*(X1)(X1)))(exp(-(X2)(-inf))))(exp(*(exp(X2))(exp(X1)))))(exp(-(+(+(X2)(X1))(+(X1)(X2)))(-(+(X2)(X1))(*(X2)(X1)))))) | Numero de nos: 33 | Erro: inf |
(exp(*(exp(-(exp(X2))(exp(-inf))))(-(+(-(X2)(X1))(-(X2)(X2)))(exp(*(X1)(-inf)))))) | Numero de nos: 20 | Erro: inf |
(/(sqrt(*(exp(-(X1)(-inf)))(/(cos(X2))(sqrt(-inf)))))(/(sqrt(*(exp(-inf))(*(X2)(X1))))(cos(sin(sin(-inf)))))) | Numero de nos: 24 | Erro: inf |
(sqrt(*(sqrt(/(sqrt(-inf))(*(X1)(X2))))(exp(-(+(-inf)(X2))(+(X1)(X1)))))) | Numero de nos: 17 | Erro: 60.3440437316894531250000000 |
(exp(*(exp(*(exp(X1))(+(-inf)(X1))))(+(+(-(X2)(X1))(+(X2)(X1)))(*(sqrt(-inf))(sin(X1)))))) | Numero de nos: 22 | Erro: 3815.2561035156250000000000000 |
(cos(sin(sin(cos(sin(-inf)))))) | Numero de nos: 6 | Erro: inf |
(sin(cos(sin(cos(sin(X1)))))) | Numero de nos: 6 | Erro: 1827.9359130859375000000000000 |
(/(sqrt(*(sqrt(/(X2)(X1)))(exp(-(X2)(X2)))))(+(-(exp(*(-inf)(X1)))(/(cos(-inf))(cos(-inf))))(sin(sin(cos(X2)))))) | Numero de nos: 26 | Erro: inf |
(cos(/(cos(/(sqrt(-inf))(sin(X2))))(/(cos(/(-inf)(-inf)))(/(cos(-inf))(/(-inf)(X1)))))) | Numero de nos: 19 | Erro: inf |
(sin(cos(/(sqrt(/(-inf)(-inf)))(cos(/(-inf)(X1)))))) | Numero de nos: 11 | Erro: inf |
(/(sqrt(/(sqrt(*(X2)(X2)))(sqrt(/(X1)(X2)))))(cos(/(cos(sin(-inf)))(cos(sin(-inf)))))) | Numero de nos: 19 | Erro: inf |
(sin(sin(sin(cos(/(X2)(-inf)))))) | Numero de nos: 7 | Erro: 1714.1910400390625000000000000 |
(/(sqrt(/(cos(sin(X2)))(sin(cos(-inf)))))(/(sqrt(/(cos(X1))(cos(-inf))))(*(exp(-(X2)(X1)))(sqrt(/(X1)(X1)))))) | Numero de nos: 25 | Erro: inf |
(cos(sin(sin(cos(sin(X2)))))) | Numero de nos: 6 | Erro: 2487.7277832031250000000000000 |
(sin(sin(cos(sin(cos(-inf)))))) | Numero de nos: 6 | Erro: inf |
(sin(cos(sin(sin(cos(X1)))))) | Numero de nos: 6 | Erro: 2119.3239746093750000000000000 |
(cos(sin(cos(/(sqrt(X2))(sqrt(X2)))))) | Numero de nos: 8 | Erro: 2867.8259277343750000000000000 |
(sqrt(/(cos(/(sqrt(X1))(cos(X1))))(cos(/(cos(X1))(sin(X1)))))) | Numero de nos: 14 | Erro: 3614.1262207031250000000000000 |
(cos(/(cos(/(cos(-inf))(/(-inf)(X1))))(/(sqrt(*(X1)(X1)))(sqrt(*(X2)(-inf)))))) | Numero de nos: 18 | Erro: inf |
(/(sqrt(*(exp(-(X1)(X2)))(exp(*(X1)(-inf)))))(*(sqrt(*(exp(X1))(exp(X1))))(sqrt(/(sqrt(-inf))(*(X1)(X2)))))) | Numero de nos: 25 | Erro: inf |
(+(+(+(+(-(X2)(-inf))(-(-inf)(X1)))(*(exp(-inf))(-(-inf)(-inf))))(+(+(-(-inf)(-inf))(+(X2)(X2)))(-(+(X2)(X2))(exp(-inf)))))(/(cos(sin(cos(X2))))(sin(cos(/(-inf)(X2)))))) | Numero de nos: 40 | Erro: inf |
(/(cos(sin(cos(/(X1)(-inf)))))(*(sqrt(*(exp(X2))(exp(X2))))(+(+(+(X2)(X1))(*(-inf)(-inf)))(+(+(X2)(X1))(+(X2)(X2)))))) | Numero de nos: 29 | Erro: 60.3440437316894531250000000 |
(+(-(exp(*(exp(-inf))(+(X2)(X1))))(-(+(-(-inf)(-inf))(sqrt(X1)))(sqrt(*(X2)(X2)))))(exp(-(+(+(X2)(-inf))(-(X1)(-inf)))(+(-(X2)(X2))(sqrt(X1)))))) | Numero de nos: 35 | Erro: inf |
(sqrt(*(exp(*(sqrt(X1))(sqrt(X2))))(exp(-(exp(X1))(exp(-inf)))))) | Numero de nos: 14 | Erro: inf |
(/(sqrt(*(sqrt(/(-inf)(-inf)))(sqrt(*(X1)(X1)))))(exp(*(exp(*(-inf)(-inf)))(exp(*(X2)(X1)))))) | Numero de nos: 21 | Erro: inf |
(+(+(+(+(+(-inf)(X1))(-(X2)(-inf)))(+(-(X2)(-inf))(*(-inf)(X1))))(*(sqrt(/(X2)(X1)))(exp(-(X2)(-inf)))))(-(exp(-(+(-inf)(X2))(+(X1)(X2))))(+(+(-(-inf)(X1))(-(-inf)(X1)))(exp(*(-inf)(X2)))))) | Numero de nos: 47 | Erro: inf |
(/(cos(sin(sin(cos(X1)))))(sqrt(/(cos(/(X2)(X1)))(cos(sin(X1)))))) | Numero de nos: 15 | Erro: 5637.2094726562500000000000000 |
(sin(sin(cos(sin(sin(X2)))))) | Numero de nos: 6 | Erro: 1605.4129638671875000000000000 |
(cos(sin(sin(cos(/(-inf)(-inf)))))) | Numero de nos: 7 | Erro: inf |
(cos(sin(sin(sin(sin(cos(X1))))))) | Numero de nos: 7 | Erro: 2994.6098632812500000000000000 |
(sin(cos(/(sqrt(*(sqrt(-inf))(*(-inf)(-inf))))(sqrt(/(cos(X2))(sqrt(X1))))))) | Numero de nos: 16 | Erro: inf |
(exp(*(sqrt(/(sqrt(/(X1)(-inf)))(/(sqrt(-inf))(sin(X1)))))(cos(/(cos(sin(X2)))(cos(/(X2)(X2))))))) | Numero de nos: 22 | Erro: 3815.2561035156250000000000000 |
(cos(/(cos(sin(sin(cos(X2)))))(sin(sin(sin(cos(X2))))))) | Numero de nos: 12 | Erro: 1275.5968017578125000000000000 |
(cos(sin(sin(sin(cos(/(-inf)(X2))))))) | Numero de nos: 8 | Erro: inf |
(cos(/(cos(/(sqrt(*(X2)(X1)))(sqrt(/(X2)(X2)))))(cos(sin(sin(sin(X2))))))) | Numero de nos: 17 | Erro: 2121.3264160156250000000000000 |
